Product Title/Description,Event Sub Type,Order Date,Customer's Delivery Pincode,order_date,Shipping State,Gross Sale,Net Sales,Return,Promo Sales,hour
Product 17,Sale,2023-10-26 00:00:00.0,242001,2023-10-26 11:51:06,Uttar Pradesh,222.0,222.0,0.0,0.0,11.0
Product 9,Return,2023-10-16 00:00:00.0,531116,2023-10-16 10:29:00,Andhra Pradesh,0.0,-204.0,-204.0,0.0,10.0
Product 9,Return,2023-10-10 00:00:00.0,831012,2023-10-10 07:59:11,Jharkhand,0.0,-199.0,-199.0,0.0,7.0
Product 9,Sale,2023-10-26 00:00:00.0,360006,,Gujarat,193.0,193.0,0.0,0.0,
Product 9,Sale,2023-10-26 00:00:00.0,361007,2023-10-26 14:45:34,Gujarat,199.0,199.0,0.0,0.0,14.0
Product 9,Sale,2023-10-26 00:00:00.0,563102,2023-10-26 09:40:29,Karnataka,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-10-26 00:00:00.0,562123,2023-10-26 18:55:57,Karnataka,198.0,198.0,0.0,0.0,18.0
Product 9,Sale,2023-10-26 00:00:00.0,691312,2023-10-26 12:40:37,Kerala,204.0,204.0,0.0,0.0,12.0
Product 9,Sale,2023-10-26 00:00:00.0,517551,2023-10-26 06:08:12,Andhra Pradesh,204.0,204.0,0.0,0.0,6.0
Product 9,Sale,2023-10-26 00:00:00.0,480106,2023-10-26 14:00:33,Madhya Pradesh,204.0,204.0,0.0,0.0,14.0
Product 9,Sale,2023-10-26 00:00:00.0,831012,,Jharkhand,199.0,199.0,0.0,0.0,
Product 2,Sale,2023-10-26 00:00:00.0,500097,,Telangana,398.0,398.0,0.0,0.0,
Product 2,Sale,2023-10-26 00:00:00.0,637001,2023-10-26 08:41:45,Tamil Nadu,204.0,204.0,0.0,0.0,8.0
Product 2,Sale,2023-10-26 00:00:00.0,623523,2023-10-26 19:36:55,Tamil Nadu,189.0,189.0,0.0,0.0,19.0
Product 2,Sale,2023-10-26 00:00:00.0,691578,2023-10-26 19:26:30,Kerala,203.0,203.0,0.0,0.0,19.0
Product 2,Sale,2023-10-26 00:00:00.0,501102,2023-10-26 17:45:09,Telangana,204.0,204.0,0.0,0.0,17.0
Product 2,Sale,2023-10-26 00:00:00.0,517551,2023-10-26 06:07:37,Andhra Pradesh,194.0,194.0,0.0,0.0,6.0
Product 2,Sale,2023-10-26 00:00:00.0,273413,2023-10-26 13:13:25,Uttar Pradesh,204.0,204.0,0.0,0.0,13.0
Product 8,Sale,2023-10-26 00:00:00.0,302002,2023-10-26 19:42:04,Rajasthan,201.0,201.0,0.0,0.0,19.0
Product 8,Sale,2023-10-26 00:00:00.0,515611,2023-10-26 22:01:54,Andhra Pradesh,204.0,204.0,0.0,0.0,22.0
Product 8,Sale,2023-10-26 00:00:00.0,573225,2023-10-26 19:58:37,Karnataka,204.0,204.0,0.0,0.0,19.0
Product 8,Sale,2023-10-26 00:00:00.0,500097,2023-10-26 09:01:51,Telangana,398.0,398.0,0.0,0.0,9.0
Product 8,Sale,2023-10-26 00:00:00.0,507123,2023-10-26 16:55:21,Telangana,199.0,199.0,0.0,0.0,16.0
Product 1,Sale,2023-10-26 00:00:00.0,328001,2023-10-26 15:11:33,Rajasthan,904.0,904.0,0.0,0.0,15.0
Product 1,Sale,2023-10-22 00:00:00.0,695104,2023-10-22 12:16:09,Kerala,904.0,904.0,0.0,0.0,12.0
Product 16,Sale,2023-10-26 00:00:00.0,585102,2023-10-26 16:23:25,Karnataka,227.0,227.0,0.0,0.0,16.0
Product 16,Sale,2023-10-26 00:00:00.0,500091,2023-10-26 15:30:12,Telangana,227.0,227.0,0.0,0.0,15.0
Product 16,Sale,2023-10-23 00:00:00.0,500028,2023-10-23 10:30:31,Telangana,453.0,453.0,0.0,0.0,10.0
Product 12,Return,2023-10-15 00:00:00.0,521235,2023-10-15 10:19:14,Andhra Pradesh,0.0,-234.0,-234.0,0.0,10.0
Product 12,Sale,2023-10-26 00:00:00.0,561203,2023-10-26 15:43:31,Karnataka,234.0,234.0,0.0,0.0,15.0
Product 12,Sale,2023-10-26 00:00:00.0,201013,,Uttar Pradesh,229.0,229.0,0.0,0.0,
Product 5,Sale,2023-10-26 00:00:00.0,641025,2023-10-26 12:43:13,Tamil Nadu,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-10-25 00:00:00.0,502278,2023-10-25 12:11:33,Telangana,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-10-26 00:00:00.0,502381,2023-10-26 05:34:27,Telangana,222.0,222.0,0.0,0.0,5.0
Product 5,Cancellation,2023-10-25 00:00:00.0,560009,2023-10-25 09:11:03,Karnataka,0.0,0.0,0.0,0.0,9.0
Product 5,Sale,2023-10-26 00:00:00.0,362720,2023-10-26 11:07:59,Gujarat,235.0,235.0,0.0,0.0,11.0
Product 5,Return,2023-10-17 00:00:00.0,231213,2023-10-17 14:19:33,Uttar Pradesh,0.0,-227.0,-227.0,0.0,14.0
Product 5,Sale,2023-10-26 00:00:00.0,244001,2023-10-26 10:08:09,Uttar Pradesh,217.0,217.0,0.0,0.0,10.0
Product 5,Sale,2023-10-26 00:00:00.0,570029,2023-10-26 08:07:02,Karnataka,217.0,217.0,0.0,0.0,8.0
Product 5,Cancellation,2023-10-25 00:00:00.0,683111,2023-10-25 16:43:54,Kerala,0.0,0.0,0.0,0.0,16.0
Product 5,Sale,2023-10-23 00:00:00.0,500028,,Telangana,453.0,453.0,0.0,0.0,
Product 5,Cancellation,2023-10-26 00:00:00.0,180020,2023-10-26 14:23:07,Jammu and Kashmir,0.0,0.0,0.0,0.0,14.0
Product 5,Sale,2023-10-26 00:00:00.0,180020,2023-10-26 14:23:07,Jammu and Kashmir,217.0,217.0,0.0,0.0,14.0
Product 18,Return,2023-10-16 00:00:00.0,793109,2023-10-16 10:36:05,Megalaya,0.0,-1059.0,-1059.0,0.0,10.0
Product 18,Sale,2023-10-23 00:00:00.0,690101,2023-10-23 11:32:39,Kerala,1059.0,1059.0,0.0,0.0,11.0
Product 18,Sale,2023-10-23 00:00:00.0,603314,2023-10-23 14:22:13,Tamil Nadu,1049.0,1049.0,0.0,0.0,14.0
Product 10,Sale,2023-10-22 00:00:00.0,132114,2023-10-22 17:16:04,Haryana,954.0,954.0,0.0,0.0,17.0
Product 11,Sale,2023-10-26 00:00:00.0,742303,2023-10-26 15:18:47,West Bengal,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-10-26 00:00:00.0,441206,2023-10-26 15:33:25,Maharashtra,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-10-25 00:00:00.0,560073,,Karnataka,399.0,399.0,0.0,0.0,
Product 11,Sale,2023-10-26 00:00:00.0,641659,2023-10-26 09:25:53,Tamil Nadu,396.0,396.0,0.0,0.0,9.0
Product 11,Sale,2023-10-26 00:00:00.0,636110,2023-10-26 19:49:17,Tamil Nadu,198.0,198.0,0.0,0.0,19.0
Product 11,Sale,2023-10-26 00:00:00.0,534204,2023-10-26 17:37:38,Andhra Pradesh,198.0,198.0,0.0,0.0,17.0
Product 11,Sale,2023-10-26 00:00:00.0,382445,2023-10-26 22:41:41,Gujarat,203.0,203.0,0.0,0.0,22.0
Product 11,Sale,2023-10-26 00:00:00.0,700072,2023-10-26 11:06:41,West Bengal,192.0,192.0,0.0,0.0,11.0
Product 11,Sale,2023-10-26 00:00:00.0,688534,2023-10-26 12:16:46,Kerala,198.0,198.0,0.0,0.0,12.0
Product 11,Return,2023-10-25 00:00:00.0,516227,2023-10-25 19:44:38,Andhra Pradesh,0.0,-203.0,-203.0,0.0,19.0
Product 11,Sale,2023-10-26 00:00:00.0,585202,2023-10-26 13:04:31,Karnataka,203.0,203.0,0.0,0.0,13.0
Product 21,Return,2023-10-18 00:00:00.0,841409,,Bihar,0.0,-953.0,-953.0,0.0,
Product 14,Return,2023-10-10 00:00:00.0,734011,2023-10-10 23:38:01,West Bengal,0.0,-949.0,-949.0,0.0,23.0
Product 25,Return,2023-09-29 00:00:00.0,743355,2023-09-29 05:51:58,West Bengal,0.0,-1499.0,-1499.0,0.0,5.0
Product 25,Return,2023-09-29 00:00:00.0,743355,2023-09-29 05:54:09,West Bengal,0.0,-1499.0,-1499.0,0.0,5.0
Product 25,Return,2023-09-29 00:00:00.0,743355,2023-09-29 05:51:08,West Bengal,0.0,-1499.0,-1499.0,0.0,5.0
Product 25,Return,2023-09-29 00:00:00.0,743355,2023-09-29 05:49:41,West Bengal,0.0,-1499.0,-1499.0,0.0,5.0
Product 28,Sale,2023-10-23 00:00:00.0,695607,2023-10-23 02:36:27,Kerala,954.0,954.0,0.0,0.0,2.0
Product 16,Sale,2023-10-27 00:00:00.0,571313,2023-10-27 08:13:54,Karnataka,244.0,244.0,0.0,0.0,8.0
Product 16,Sale,2023-10-27 00:00:00.0,516101,2023-10-27 04:51:50,Andhra Pradesh,244.0,244.0,0.0,0.0,4.0
Product 2,Sale,2023-10-27 00:00:00.0,248007,2023-10-27 21:52:54,Uttarakhand,189.0,189.0,0.0,0.0,21.0
Product 18,Sale,2023-10-27 00:00:00.0,400708,2023-10-27 23:10:34,Maharashtra,1049.0,1049.0,0.0,0.0,23.0
Product 5,Sale,2023-10-27 00:00:00.0,504208,2023-10-27 19:30:44,Telangana,235.0,235.0,0.0,0.0,19.0
Product 5,Sale,2023-10-27 00:00:00.0,507114,2023-10-27 20:16:01,Telangana,229.0,229.0,0.0,0.0,20.0
Product 5,Cancellation,2023-10-27 00:00:00.0,507114,2023-10-27 20:16:01,Telangana,0.0,0.0,0.0,0.0,20.0
Product 5,Sale,2023-10-27 00:00:00.0,805125,,Bihar,217.0,217.0,0.0,0.0,
Product 5,Sale,2023-10-27 00:00:00.0,534003,2023-10-27 20:57:11,Andhra Pradesh,234.0,234.0,0.0,0.0,20.0
Product 5,Sale,2023-10-27 00:00:00.0,518134,,Andhra Pradesh,433.0,433.0,0.0,0.0,
Product 5,Sale,2023-10-27 00:00:00.0,583201,2023-10-27 13:53:27,Karnataka,217.0,217.0,0.0,0.0,13.0
Product 5,Sale,2023-10-27 00:00:00.0,210301,2023-10-27 08:39:48,Uttar Pradesh,463.0,463.0,0.0,0.0,8.0
Product 5,Sale,2023-10-26 00:00:00.0,637020,2023-10-26 12:01:41,Tamil Nadu,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-10-27 00:00:00.0,201014,2023-10-27 10:05:42,Uttar Pradesh,234.0,234.0,0.0,0.0,10.0
Product 5,Sale,2023-10-27 00:00:00.0,679339,2023-10-27 10:45:09,Kerala,234.0,234.0,0.0,0.0,10.0
Product 5,Sale,2023-10-27 00:00:00.0,476444,2023-10-27 16:25:49,Madhya Pradesh,229.0,229.0,0.0,0.0,16.0
Product 5,Cancellation,2023-10-27 00:00:00.0,476444,2023-10-27 16:25:49,Madhya Pradesh,0.0,0.0,0.0,0.0,16.0
Product 5,Sale,2023-10-27 00:00:00.0,476444,2023-10-27 16:35:23,Madhya Pradesh,229.0,229.0,0.0,0.0,16.0
Product 3,Cancellation,2023-10-27 00:00:00.0,591239,2023-10-27 15:12:31,Karnataka,0.0,0.0,0.0,0.0,15.0
Product 3,Sale,2023-10-27 00:00:00.0,591239,2023-10-27 15:12:31,Karnataka,204.0,204.0,0.0,0.0,15.0
Product 3,Sale,2023-10-27 00:00:00.0,812001,2023-10-27 06:34:57,Bihar,204.0,204.0,0.0,0.0,6.0
Product 3,Sale,2023-10-27 00:00:00.0,517507,2023-10-27 08:32:53,Andhra Pradesh,199.0,199.0,0.0,0.0,8.0
Product 3,Cancellation,2023-10-27 00:00:00.0,384241,2023-10-27 08:56:38,Gujarat,0.0,0.0,0.0,0.0,8.0
Product 3,Sale,2023-10-27 00:00:00.0,384241,2023-10-27 08:56:38,Gujarat,204.0,204.0,0.0,0.0,8.0
Product 3,Sale,2023-10-27 00:00:00.0,110043,2023-10-27 13:50:54,Delhi,203.0,203.0,0.0,0.0,13.0
Product 3,Sale,2023-10-27 00:00:00.0,800001,2023-10-27 17:56:00,Bihar,204.0,204.0,0.0,0.0,17.0
Product 3,Sale,2023-10-27 00:00:00.0,455001,2023-10-27 16:54:59,Madhya Pradesh,204.0,204.0,0.0,0.0,16.0
Product 3,Sale,2023-10-27 00:00:00.0,518134,2023-10-27 08:59:38,Andhra Pradesh,433.0,433.0,0.0,0.0,8.0
Product 3,Sale,2023-10-27 00:00:00.0,678612,2023-10-27 19:09:24,Kerala,204.0,204.0,0.0,0.0,19.0
Product 3,Sale,2023-10-27 00:00:00.0,700047,2023-10-27 21:25:33,West Bengal,193.0,193.0,0.0,0.0,21.0
Product 3,Cancellation,2023-10-27 00:00:00.0,831001,2023-10-27 19:24:33,Jharkhand,0.0,0.0,0.0,0.0,19.0
Product 3,Sale,2023-10-27 00:00:00.0,831001,2023-10-27 19:24:33,Jharkhand,193.0,193.0,0.0,0.0,19.0
Product 3,Sale,2023-10-27 00:00:00.0,833104,2023-10-27 15:44:49,Jharkhand,204.0,204.0,0.0,0.0,15.0
Product 21,Sale,2023-10-27 00:00:00.0,431806,2023-10-27 17:23:24,Maharashtra,949.0,949.0,0.0,0.0,17.0
Product 26,Sale,2023-10-27 00:00:00.0,689673,2023-10-27 20:03:06,Kerala,244.0,244.0,0.0,0.0,20.0
Product 26,Sale,2023-10-27 00:00:00.0,508212,2023-10-27 11:49:30,Telangana,244.0,244.0,0.0,0.0,11.0
Product 9,Cancellation,2023-10-27 00:00:00.0,680101,2023-10-27 20:25:42,Kerala,0.0,0.0,0.0,0.0,20.0
Product 9,Sale,2023-10-27 00:00:00.0,680101,2023-10-27 20:25:42,Kerala,204.0,204.0,0.0,0.0,20.0
Product 9,Sale,2023-10-27 00:00:00.0,560037,2023-10-27 18:44:23,Karnataka,204.0,204.0,0.0,0.0,18.0
Product 9,Return,2023-10-18 00:00:00.0,625512,2023-10-18 14:13:42,Tamil Nadu,0.0,-198.0,-198.0,0.0,14.0
Product 9,Return,2023-10-20 00:00:00.0,462016,2023-10-20 20:06:50,Madhya Pradesh,0.0,-198.0,-198.0,0.0,20.0
Product 9,Sale,2023-10-27 00:00:00.0,231001,2023-10-27 19:04:12,Uttar Pradesh,198.0,198.0,0.0,0.0,19.0
Product 9,Sale,2023-10-27 00:00:00.0,502032,2023-10-27 11:20:21,Telangana,193.0,193.0,0.0,0.0,11.0
Product 9,Sale,2023-10-27 00:00:00.0,561209,2023-10-27 20:54:43,Karnataka,203.0,203.0,0.0,0.0,20.0
Product 9,Sale,2023-10-27 00:00:00.0,695316,2023-10-27 22:07:57,Kerala,204.0,204.0,0.0,0.0,22.0
Product 9,Sale,2023-10-27 00:00:00.0,560067,2023-10-27 16:21:23,Karnataka,204.0,204.0,0.0,0.0,16.0
Product 9,Sale,2023-10-27 00:00:00.0,700061,2023-10-27 14:19:23,West Bengal,199.0,199.0,0.0,0.0,14.0
Product 9,Sale,2023-10-27 00:00:00.0,571301,,Karnataka,199.0,199.0,0.0,0.0,
Product 8,Return,2023-10-20 00:00:00.0,122050,2023-10-20 16:13:08,Haryana,0.0,-204.0,-204.0,0.0,16.0
Product 8,Sale,2023-10-27 00:00:00.0,501510,2023-10-27 13:55:19,Telangana,199.0,199.0,0.0,0.0,13.0
Product 8,Sale,2023-10-27 00:00:00.0,533287,2023-10-27 19:21:44,Andhra Pradesh,204.0,204.0,0.0,0.0,19.0
Product 8,Cancellation,2023-10-27 00:00:00.0,533287,2023-10-27 19:21:44,Andhra Pradesh,0.0,0.0,0.0,0.0,19.0
Product 8,Sale,2023-10-27 00:00:00.0,506101,2023-10-27 18:20:34,Telangana,204.0,204.0,0.0,0.0,18.0
Product 8,Return,2023-10-21 00:00:00.0,122003,,Haryana,0.0,-193.0,-193.0,0.0,
Product 8,Sale,2023-10-26 00:00:00.0,625301,2023-10-26 11:52:40,Tamil Nadu,199.0,199.0,0.0,0.0,11.0
Product 8,Sale,2023-10-27 00:00:00.0,825311,2023-10-27 18:41:10,Jharkhand,204.0,204.0,0.0,0.0,18.0
Product 8,Cancellation,2023-10-27 00:00:00.0,825311,2023-10-27 18:41:10,Jharkhand,0.0,0.0,0.0,0.0,18.0
Product 8,Return,2023-10-21 00:00:00.0,585222,2023-10-21 09:48:03,Karnataka,0.0,-204.0,-204.0,0.0,9.0
Product 8,Sale,2023-10-27 00:00:00.0,442707,2023-10-27 16:35:57,Maharashtra,204.0,204.0,0.0,0.0,16.0
Product 8,Sale,2023-10-27 00:00:00.0,127021,2023-10-27 06:06:05,Haryana,199.0,199.0,0.0,0.0,6.0
Product 11,Sale,2023-10-27 00:00:00.0,517507,2023-10-27 08:37:00,Andhra Pradesh,198.0,198.0,0.0,0.0,8.0
Product 11,Sale,2023-10-27 00:00:00.0,413531,2023-10-27 16:46:40,Maharashtra,203.0,203.0,0.0,0.0,16.0
Product 11,Sale,2023-10-27 00:00:00.0,629251,2023-10-27 15:47:20,Tamil Nadu,197.0,197.0,0.0,0.0,15.0
Product 11,Sale,2023-10-27 00:00:00.0,831001,2023-10-27 19:41:57,Jharkhand,192.0,192.0,0.0,0.0,19.0
Product 11,Sale,2023-10-27 00:00:00.0,413512,2023-10-27 08:39:03,Maharashtra,203.0,203.0,0.0,0.0,8.0
Product 11,Cancellation,2023-10-27 00:00:00.0,413512,2023-10-27 08:39:03,Maharashtra,0.0,0.0,0.0,0.0,8.0
Product 11,Sale,2023-10-27 00:00:00.0,682018,2023-10-27 10:29:23,Kerala,203.0,203.0,0.0,0.0,10.0
Product 11,Sale,2023-10-27 00:00:00.0,678551,2023-10-27 14:17:55,Kerala,192.0,192.0,0.0,0.0,14.0
Product 11,Sale,2023-10-27 00:00:00.0,110074,2023-10-27 12:56:38,Delhi,203.0,203.0,0.0,0.0,12.0
Product 11,Sale,2023-10-27 00:00:00.0,635120,2023-10-27 19:15:20,Tamil Nadu,203.0,203.0,0.0,0.0,19.0
Product 11,Sale,2023-10-27 00:00:00.0,585311,2023-10-27 15:44:23,Karnataka,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-10-27 00:00:00.0,360311,2023-10-27 14:24:09,Gujarat,202.0,202.0,0.0,0.0,14.0
Product 11,Cancellation,2023-10-27 00:00:00.0,360311,2023-10-27 14:24:09,Gujarat,0.0,0.0,0.0,0.0,14.0
Product 11,Sale,2023-10-27 00:00:00.0,487110,2023-10-27 18:19:48,Madhya Pradesh,198.0,198.0,0.0,0.0,18.0
Product 11,Sale,2023-10-27 00:00:00.0,523357,2023-10-27 10:32:16,Andhra Pradesh,203.0,203.0,0.0,0.0,10.0
Product 6,Sale,2023-10-26 00:00:00.0,841217,2023-10-26 09:32:58,Bihar,1059.0,1059.0,0.0,0.0,9.0
Product 12,Sale,2023-10-27 00:00:00.0,577522,2023-10-27 18:23:50,Karnataka,229.0,229.0,0.0,0.0,18.0
Product 12,Sale,2023-10-27 00:00:00.0,534002,2023-10-27 17:52:27,Andhra Pradesh,234.0,234.0,0.0,0.0,17.0
Product 12,Sale,2023-10-27 00:00:00.0,786610,2023-10-27 16:31:46,Assam,234.0,234.0,0.0,0.0,16.0
Product 12,Cancellation,2023-10-27 00:00:00.0,534002,2023-10-27 17:52:27,Andhra Pradesh,0.0,0.0,0.0,0.0,17.0
Product 12,Return,2023-10-19 00:00:00.0,503230,2023-10-19 11:17:13,Telangana,0.0,-234.0,-234.0,0.0,11.0
Product 14,Return Cancellation,2023-10-10 00:00:00.0,734011,2023-10-10 23:38:01,West Bengal,0.0,0.0,0.0,0.0,23.0
Product 17,Sale,2023-10-27 00:00:00.0,508212,2023-10-27 11:53:55,Telangana,234.0,234.0,0.0,0.0,11.0
Product 12,Return,2023-10-19 00:00:00.0,110086,2023-10-19 11:32:51,Delhi,0.0,-234.0,-234.0,0.0,11.0
Product 11,Sale,2023-10-27 00:00:00.0,531162,2023-10-27 12:28:04,Andhra Pradesh,192.0,192.0,0.0,0.0,12.0
Product 8,Return,2023-10-09 00:00:00.0,788003,2023-10-09 07:44:29,Assam,0.0,-199.0,-199.0,0.0,7.0
Product 8,Return,2023-10-17 00:00:00.0,642003,2023-10-17 10:48:38,Tamil Nadu,0.0,-204.0,-204.0,0.0,10.0
Product 8,Sale,2023-10-28 00:00:00.0,410218,2023-10-28 01:31:46,Maharashtra,204.0,204.0,0.0,0.0,1.0
Product 30,Return,2023-10-15 00:00:00.0,491441,2023-10-15 21:49:52,Chattisgarh,0.0,-2108.0,-2108.0,0.0,21.0
Product 3,Sale,2023-10-28 00:00:00.0,243005,2023-10-28 00:09:23,Uttar Pradesh,199.0,199.0,0.0,0.0,0.0
Product 9,Return,2023-10-13 00:00:00.0,400615,2023-10-13 11:38:03,Maharashtra,0.0,-204.0,-204.0,0.0,11.0
Product 9,Sale,2023-10-28 00:00:00.0,400615,,Maharashtra,204.0,204.0,0.0,0.0,
Product 9,Cancellation,2023-07-01 00:00:00.0,400078,2023-07-01 14:54:34,Maharashtra,0.0,0.0,0.0,0.0,14.0
Product 9,Sale,2023-07-01 00:00:00.0,413507,2023-07-01 12:57:24,Maharashtra,204.0,204.0,0.0,0.0,12.0
Product 9,Sale,2023-07-01 00:00:00.0,673101,2023-07-01 11:38:15,Kerala,204.0,204.0,0.0,0.0,11.0
Product 9,Sale,2023-07-01 00:00:00.0,825320,2023-07-01 09:33:03,Jharkhand,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-07-01 00:00:00.0,628103,2023-07-01 20:54:35,Tamil Nadu,204.0,204.0,0.0,0.0,20.0
Product 9,Sale,2023-07-01 00:00:00.0,521108,2023-07-01 16:57:54,Andhra Pradesh,204.0,204.0,0.0,0.0,16.0
Product 9,Sale,2023-07-01 00:00:00.0,444105,,Maharashtra,199.0,199.0,0.0,0.0,
Product 9,Sale,2023-07-01 00:00:00.0,380007,2023-07-01 15:34:57,Gujarat,204.0,204.0,0.0,0.0,15.0
Product 9,Sale,2023-07-01 00:00:00.0,601204,2023-07-01 21:08:49,Tamil Nadu,204.0,204.0,0.0,0.0,21.0
Product 9,Sale,2023-07-01 00:00:00.0,532322,2023-07-01 09:26:43,Andhra Pradesh,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-07-01 00:00:00.0,560068,,Karnataka,199.0,199.0,0.0,0.0,
Product 9,Cancellation,2023-07-01 00:00:00.0,560068,,Karnataka,0.0,0.0,0.0,0.0,
Product 9,Sale,2023-07-01 00:00:00.0,401202,2023-07-01 17:56:57,Maharashtra,199.0,199.0,0.0,0.0,17.0
Product 9,Sale,2023-07-01 00:00:00.0,560068,,Karnataka,199.0,199.0,0.0,0.0,
Product 9,Sale,2023-07-01 00:00:00.0,673616,2023-07-01 10:07:48,Kerala,199.0,199.0,0.0,0.0,10.0
Product 9,Sale,2023-07-01 00:00:00.0,530032,2023-07-01 13:14:16,Andhra Pradesh,204.0,204.0,0.0,0.0,13.0
Product 9,Cancellation,2023-07-01 00:00:00.0,401202,2023-07-01 17:56:57,Maharashtra,0.0,0.0,0.0,0.0,17.0
Product 9,Sale,2023-06-30 00:00:00.0,444607,,Maharashtra,199.0,199.0,0.0,0.0,
Product 9,Sale,2023-07-01 00:00:00.0,686003,2023-07-01 11:30:22,Kerala,204.0,204.0,0.0,0.0,11.0
Product 9,Sale,2023-07-01 00:00:00.0,560067,2023-07-01 20:41:11,Karnataka,184.0,184.0,0.0,184.0,20.0
Product 9,Sale,2023-07-01 00:00:00.0,462046,2023-07-01 07:52:54,Madhya Pradesh,204.0,204.0,0.0,0.0,7.0
Product 9,Return,2023-06-30 00:00:00.0,623515,2023-06-30 07:55:54,Tamil Nadu,0.0,-204.0,-204.0,0.0,7.0
Product 9,Return,2023-06-27 00:00:00.0,442701,2023-06-27 22:26:33,Maharashtra,0.0,-204.0,-204.0,0.0,22.0
Product 9,Sale,2023-07-01 00:00:00.0,400078,2023-07-01 14:54:34,Maharashtra,184.0,184.0,0.0,184.0,14.0
Product 8,Sale,2023-07-01 00:00:00.0,494334,2023-07-01 18:16:08,Chattisgarh,199.0,199.0,0.0,0.0,18.0
Product 8,Sale,2023-06-30 00:00:00.0,560022,2023-06-30 12:34:04,Karnataka,403.0,403.0,0.0,0.0,12.0
Product 8,Sale,2023-07-01 00:00:00.0,332001,2023-07-01 22:44:13,Rajasthan,204.0,204.0,0.0,0.0,22.0
Product 8,Sale,2023-07-01 00:00:00.0,440005,2023-07-01 00:54:20,Maharashtra,199.0,199.0,0.0,0.0,0.0
Product 9,Cancellation,2023-07-01 00:00:00.0,573219,2023-07-01 12:25:31,Karnataka,0.0,0.0,0.0,0.0,12.0
Product 9,Sale,2023-07-01 00:00:00.0,573219,2023-07-01 12:25:31,Karnataka,204.0,204.0,0.0,0.0,12.0
Product 9,Sale,2023-07-02 00:00:00.0,628617,2023-07-02 13:25:14,Tamil Nadu,204.0,204.0,0.0,0.0,13.0
Product 9,Sale,2023-07-02 00:00:00.0,500070,2023-07-02 17:13:14,Telangana,199.0,199.0,0.0,0.0,17.0
Product 9,Sale,2023-07-02 00:00:00.0,533004,2023-07-02 08:50:01,Andhra Pradesh,204.0,204.0,0.0,0.0,8.0
Product 9,Sale,2023-07-02 00:00:00.0,754131,2023-07-02 22:19:27,Odisha,204.0,204.0,0.0,0.0,22.0
Product 9,Sale,2023-07-02 00:00:00.0,800001,2023-07-02 20:15:55,Bihar,204.0,204.0,0.0,0.0,20.0
Product 9,Sale,2023-07-02 00:00:00.0,521214,2023-07-02 10:51:32,Andhra Pradesh,204.0,204.0,0.0,0.0,10.0
Product 9,Sale,2023-07-02 00:00:00.0,560029,2023-07-02 20:12:54,Karnataka,179.0,179.0,0.0,179.0,20.0
Product 9,Sale,2023-07-02 00:00:00.0,403706,2023-07-02 09:59:56,Goa,204.0,204.0,0.0,0.0,9.0
Product 9,Sale,2023-07-01 00:00:00.0,425419,2023-07-01 12:20:38,Maharashtra,204.0,204.0,0.0,0.0,12.0
Product 9,Sale,2023-07-02 00:00:00.0,507002,2023-07-02 12:46:41,Telangana,184.0,184.0,0.0,184.0,12.0
Product 26,Sale,2023-07-02 00:00:00.0,560011,2023-07-02 15:35:10,Karnataka,206.0,206.0,0.0,206.0,15.0
Product 26,Sale,2023-07-02 00:00:00.0,689691,2023-07-02 17:13:41,Kerala,229.0,229.0,0.0,0.0,17.0
Product 8,Sale,2023-07-02 00:00:00.0,742406,2023-07-02 19:10:50,West Bengal,204.0,204.0,0.0,0.0,19.0
Product 8,Sale,2023-07-02 00:00:00.0,127043,2023-07-02 09:50:14,Haryana,184.0,184.0,0.0,184.0,9.0
Product 8,Sale,2023-07-02 00:00:00.0,603103,,Tamil Nadu,199.0,199.0,0.0,0.0,
Product 8,Sale,2023-07-02 00:00:00.0,444702,,Maharashtra,199.0,199.0,0.0,0.0,
Product 8,Sale,2023-07-02 00:00:00.0,804408,2023-07-02 10:53:09,Bihar,199.0,199.0,0.0,0.0,10.0
Product 8,Sale,2023-07-02 00:00:00.0,440002,2023-07-02 17:50:49,Maharashtra,204.0,204.0,0.0,0.0,17.0
Product 16,Sale,2023-07-03 00:00:00.0,410220,2023-07-03 08:06:08,Maharashtra,234.0,234.0,0.0,0.0,8.0
Product 16,Sale,2023-07-03 00:00:00.0,600011,2023-07-03 10:00:02,Tamil Nadu,229.0,229.0,0.0,0.0,10.0
Product 8,Sale,2023-07-03 00:00:00.0,721132,2023-07-03 06:51:17,West Bengal,204.0,204.0,0.0,0.0,6.0
Product 8,Sale,2023-07-03 00:00:00.0,781101,2023-07-03 10:03:14,Assam,199.0,199.0,0.0,0.0,10.0
Product 8,Sale,2023-07-03 00:00:00.0,572214,2023-07-03 09:50:03,Karnataka,204.0,204.0,0.0,0.0,9.0
